Unnamed: 0,id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
974,95006-16159396,9,12243,17128,USA,2021-05-06,0,0,Listed for sale,1620259200000.0,379000.0,201.0,Boulder Creek,CA,0,475 Stellar Way,95006.0,-122.16545867919922,37.19145965576172,0,Sunny South-Eastern exposure awaits the lucky new owner of this magical paradise! Fantastic commute location gets you over the hill or points north on the peninsula. Sellers are taking beautiful memories of the home they renovated loved and shared until it was lost in the CZU fire. This property served as their sanctuary and retreat for their extended community they have elected to move on to their next adventure; is this yours? Structure sites have had debris removed and received Phase 1 & 2 Clearance so bring your plans and create your dream! The well works; is tested generator batteries and inverter will remain. Septic was inspected and repaired PG&E pole between the two building sites so infrastructure is ready! There is a platform above the home site that was going to be a shop and was covered until recently a good start for the rebuild or possible ADU? Home site is fenced for deer a chicken coop was untouched and many of the plants in the garden are coming back now..,USD,1887.0,1887.0,Acres,0.0,2.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Santa Cruz County
978,95006-16159374,9,12247,17128,USA,2021-04-19,0,0,Listed for sale,1618790400000.0,299000.0,150.0,Boulder Creek,CA,0,470 Upland Dr,95006.0,-122.1383819580078,37.18409729003906,0,Unique opportunity to build your dream home in an amazingly\xa0sunny and extremely private location with expansive views a paved road septic water electricity and phone lines already on site! Backing up to an open space and with access from a privately maintained\xa0road enjoy your own private retreat\xa0away from the hustle and bustle of the city with the comforts of a convenient location only 20 min to Saratoga and nearby Santa Cruz and Silicon\xa0Valley. Formerly the site of a 2000 SF home that burned down approx 10 years ago the foundational infrastructure\xa0still exists offering ease in making your dreams of building a custom home a reality.,USD,2000.0,2000.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Santa Cruz County
981,95006-16158786,9,12250,17128,USA,2021-04-13,0,0,Listed for sale,1618272000000.0,150000.0,152.0,Boulder Creek,CA,1953,626 Nottingham Way,95006.0,-122.15422058105467,37.15986633300781,0,Rebuild your dream home on this lovely parcel which is located within the recent burn zone. The garage was burned but remains in tact. Just shy of an acre you can be part of a community that represents #SLVstrong a new beginning as a phoenix is reborn from the ashes. This property sits right next to a creek and has a beautiful blossoming tree in the concrete driveway. It sits in a quiet neighborhood up highway 236. This parcel has several terraced areas one of which the garage remains another where the structure once was. You can rebuild multiple structures with separation in a unique layout. Big basin water. Existing driveway with easy access but may need some work. Come see the footprint where your custom dream home will sit!,USD,989.0,989.0,Acres,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Santa Cruz County
986,95006-54895204,9,12255,17128,USA,2021-03-03,0,0,Price change,1623369600000.0,309000.0,235.0,Boulder Creek,CA,1999,405 Hill House Rd,95006.0,-122.15946197509766,37.17112350463867,0,"""In a hurry to build? Pre Application Clearance 100% completed & clearances issued!!  Ready to go - parcel approved for 1313 sq ft 3 BR/2 BA hm w/ existing septic. Could be approved for larger stick built or manufactured home. Graphic is of 1567 sq ft Sunset Bay model manufactured/modular Palm Harbor Home.Call for more info on other models/dealers. Dealer will submit for permit provide financing and & install foundation as part of purchase package.  Beautiful sunny parcel in friendly neighborhood. Dont miss lower portion of property extending to cleared parcel below. Fences are not all on property lines.  Super sweet opportunity to own your own home at an affordable price. Days on market includes 75 day prior sale that fell thru as Buyer finances changed. Shared well plus Big Basin Water. Assessor shows Zoning as both RA & SU.""",USD,1313.0,1313.0,Acres,0.0,3.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Santa Cruz County
987,95006-16158687,9,12256,17128,USA,2021-02-15,0,0,Listed for sale,1613347200000.0,450000.0,378.0,Boulder Creek,CA,1974,665 Heartwood Hl,95006.0,-122.17291259765624,37.16872024536133,0,This majestic 7.4 acre property stands proudly with new growth after the tragic CZ Fire of 2020 destroyed the lovely home  perched on the hillside.  Mountain views level building sites electricity Big Basin Water propane septic sunshine and peaceful moments await the smart buyer with a vision.  A winding road off Big Basin Highway just past the Karuna Buddhist Vihara  leads to this magical sunny property where the present  owners loved every day for the past 40  years.  Great commute location schools and recreation areas..   This is an unprecedented opportunity to create a new home and memories.  The last picture was taken before the fire...  Dream and make a new home yours.,USD,1192.0,1192.0,Acres,0.0,2.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Santa Cruz County
995,90802-21233469,9,12264,46298,USA,2021-07-10,0,0,Listed for sale,1625875200000.0,1600000.0,336.0,Long Beach,CA,1967,548 Nebraska Ave,90802.0,-118.17330169677734,33.773605346679695,0,We are pleased to present this 4-unit in North Alamitos Beach blocks from Long Beach’s Retro Row! Priced at a 4.1% CAP rate at $1600000 this property boasts an impressive mix of (1) 3bd/2ba (1) 2bd/1ba and (2) 2bd/1.5ba large townhome style units. Settled on a 7428 sqft lot there is a detached 5 spot parking garage for additional income or potential to add an ADU with room still available for surface parking. There is also a laundry room for additional income. Pride in ownership is shown with multiple capital improvements completed - including roof termite repair and paint. This building is all electric and has low operating expenditures for the new owner. Don’t miss out on this amazing investment opportunity!,USD,4768.0,4768.0,sqft,0.0,0.0,4768.0,1,5.0,1,Two,0,0,0,0,MULTI_FAMILY,Los Angeles County
1005,90802-250343282,9,12274,46298,USA,2021-07-06,0,0,Listed for sale,1625702400000.0,1495000.0,642.0,Long Beach,CA,1923,1239 E Florida St,90802.0,-118.17534637451172,33.77101516723633,0,Excellent opportunity to invest just blocks from the Pacific Ocean! This property features a charming Craftsman style duplex in the front with (2) 1bed/1bath units and a large wooden deck for entertaining. The building in the back features (2) 2bed/1bath units over (4) 1car garages and a community laundry room with coin operated machines. The units command strong current income. ADU laws may allow the garages to be converted into an additional unit! Please do not disturb the tenants!,USD,2327.0,2327.0,sqft,0.0,0.0,2327.0,1,4.0,1,Two,0,0,0,0,MULTI_FAMILY,Los Angeles County
1016,90802-2105783602,9,12285,46298,USA,2021-06-19,0,0,Listing removed,1624320000000.0,2500000.0,341.0,Long Beach,CA,1918,604 Chestnut Ave,90802.0,-118.1961441040039,33.774375915527344,0,** See Offering Memo in Supplements section ** Beautiful 604 Chestnut Avenue is a charming 11 unit two-story apartment complex adjacent to dynamic downtown Long Beach. This property features a diverse roster of two studio apartments seven 1-bedroom apartments one 1-bedroom apartment with a loft and one 2- bedroom house.    The building was constructed in 1918 has a rentable area of approximately 7331 SQ/FT is built on a 5019 SQ/FT lot and is in absolutely turn-key condition to generate ample amounts of income from day one. Some of the units are also individually metered for gas and electricity.    The property has been substantially improved by its current owner who has owned it for over 6 years. During that time the current owner has invested a total of over $146000 in capital expenditures to the property completing major renovations on 8 of 11 units and putting an additional $64k+ into the building exterior.    These improvements have yielded an increase of the annual rent roll from $104808 in 2015 to $176688 today (a 68% increase).  The property is being offered at a price of $2500000 which is an attractive 14.04 multiple of current gross rents (12.88 X on market rents) and a Cap Rate on current rents of 4.42% (5.01% on market rents).,USD,7331.0,7331.0,sqft,0.0,0.0,7331.0,0,0.0,0,Two,0,0,0,0,MULTI_FAMILY,Los Angeles County
1041,90802-250343010,9,12310,46298,USA,2021-05-21,0,0,Listing removed,1624320000000.0,1795000.0,459.0,Long Beach,CA,1922,500 Rose Ave,90802.0,-118.1696548461914,33.77313232421875,0,500 Rose Avenue is a 5 Unit property in the Retro Row area of Long Beach adjacent to Rose Park. The two buildings consist of a 4 unit with four 1 Bedroom/ 1 Bathroom Units and a separate 3 Bedroom/ 2 Bathroom House on the corner of 5th and Rose.  The 3 Bedroom/ 2 Bathroom house has been recently renovated and the 1 Bedroom/ 1 Bathroom units are in nice condition.  2 parking spaces on driveway in between the units.  Separate meters for electrical and gas and all have separate hot water heaters. Landlord only pays water.  Storage shed on the property. There is yard space in between the corner house and the units behind that can be converted into more parking.  Long term excellent tenants. Tenants pay their own utilities. Low maintenance property. Units have been updated with partial copper plumbing and ABS drain lines and new electric panels. The Fourth Street / Retro Row location is desirable for young urban professionals seeking close proximity to employment opportunities in Downtown Long Beach along with a plethora of shopping and dining amenities. 500 Rose Avenue provides an investor with a turnkey condition property in a highly popular Long Beach rental market at a 3.82% cap rate on current rents.,USD,3907.0,3907.0,sqft,0.0,0.0,3907.0,1,0.0,0,Two,0,0,0,0,MULTI_FAMILY,Los Angeles County
1116,92404-17233972,9,12387,20328,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,399900.0,248.0,San Bernardino,CA,1948,240 E 16th St,92404.0,-117.28102111816406,34.12897109985352,0,"""Great opportunity to own this 2 Units . Both Units have the same layouts with 2 Bedrooms and 1 Full Bathroom. Each Unit also features its own kitchen Dining Room Living Room inside Laundry Room and 1 Car Detached Garage Each Unit. Back Unit has a Large Yard with Landscape  and a side yard as well.  The Front Unit has a Its own Front Yard. Both Units are very well kept . Close to Shopping Centers and Transportation. If you are thinking about investing dont let this great opportunity pass you by.  Do not disturb Tenants.""",USD,1610.0,1610.0,sqft,0.0,0.0,1610.0,1,2.0,1,One,0,0,0,0,MULTI_FAMILY,San Bernardino County
1131,92404-17356735,9,12402,20328,USA,2021-06-24,0,0,Listed for sale,1624492800000.0,749000.0,258.0,San Bernardino,CA,1949,1578 Pumalo St,92404.0,-117.25334930419922,34.138851165771484,0,Great investment property with 4 units in San Bernardino. Do not miss your chance to purchase!  The property has four units total consisting of a main house 3br/1ba duplex has two 1br/1ba units and one studio 1br/1ba. The front house has a fireplace living room kitchen range laundry room with washer and dryer hookups. Unit A of the duplex has a wall furnace kitchen range washer hook up in the kitchen. Unit B of the duplex has an evaporative cooler wall furnace and kitchen range. Studio C has a kitchen range.   The property is close to Jefferson Hunt Elementary School Aquinas Catholic High School Perris Hill Park Shopping Healthcare and places of worship. It is also in close proximity to the 210 freeway.,USD,2900.0,2900.0,Acres,0.0,0.0,2900.0,1,0.0,0,One,0,0,0,0,MULTI_FAMILY,San Bernardino County
1160,90024-2096693584,9,12566,12447,USA,2021-07-13,0,0,Listed for sale,1626134400000.0,4500000.0,380.0,Los Angeles,CA,1963,1677 Westholme Ave #1677,90024.0,-118.43058776855467,34.0548095703125,0,1677 Westholme is a 10-Unit apartment building on a corner lot at Westholme and Eastborne a few blocks from Beverly Glen and Santa Monica Blvds.  First time on the market in over 40 years with 11837 sq. ft. building on 7686 sf lot zoned LAR3-1.  This property is in a prime Westwood neighborhood adjacent to Century City within walking distance to Westfield Century City iconic Los Angeles California Temple and near Los Angeles Country Club Beverly Hills and Westside Pavilion (future home of Google) and UCLA.   Built in 1963 the property mix consists of: (6) 1-bed 1 bath (3) 2-bed/2 bath (formal dining rooms) and (1) Bachelor Unit; Upper floor units all have balconies as well as fireplaces. Secured lobby elevator 3 story walk-up individually metered for gas and electric; 10 on-site gated parking spaces consisting of eight (8) tuck-under covered spaces and two (2) open parking spaces. Easily accessible to 405 Freeway public transportation shopping and entertainment.  DRIVE BY ONLY DO NOT DISTURB TENANTS. SOFT RETROFIT COMPLETED in 2019.,USD,11837.0,11837.0,sqft,0.0,0.0,11837.0,1,10.0,1,Three Or More,0,0,0,0,MULTI_FAMILY,Los Angeles County
1184,90069-20787063,9,12590,48424,USA,2021-07-10,0,0,Listed for sale,1625270400000.0,2100000.0,816.0,West Hollywood,CA,1923,1036 N Croft Ave,90069.0,-118.3739013671875,34.09003448486328,0,"**ATTENTION**: Builders Developers Investors. Opportunity knocks in West Hollywood!! This 1923 Fourplex is ready for a major fix or to be torn down. HUGE POTENTIAL!!! North of trendy Melrose Avenue and West of Crescent Heights! The building is 2572 sq. ft. situated on a 6934 square-foot lot. ZONING WDR3C* - Property will be sold with the tenants in place and sold ""As-Is.""",USD,2572.0,2572.0,sqft,0.0,0.0,2572.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Los Angeles County
1210,91106-2077029360,9,13891,47019,USA,2021-06-19,0,0,Listing removed,1624320000000.0,1550000.0,234.0,Pasadena,CA,2021,326 E Glenarm St,91106.0,-118.14346313476562,34.127552032470696,0,This 5 units fully entitled development project in the best prestigious neighborhood in south pasadena-Madison Heights neighborhood for developer. Walking distance to Old Town Pasadena Central Parks and only 1.4 miles to California Institute of Technology.  Contemporary timeless architectural design include one unit of 3 bedroom 3.5 bath(2009 sf) Four units of 2 bedroom 2.5 bath( 1052 sf-1257 sf) Total livable area is 6615 sf  w/ 10 subterranean secured parking spaces. Each unit has inside laundry all bedrooms are suit allow for a convnient lifestyle own view deck or balcony.   Plan are available to review upon accepted offer and proof of funds Currently a single house occupied by tenant Please drive by only.,USD,6615.0,6615.0,sqft,0.0,0.0,6615.0,1,1.0,1,Two,0,0,1,0,MULTI_FAMILY,Los Angeles County
1220,95919-16559345,9,13948,6671,USA,2021-05-07,0,0,Price change,1621900800000.0,120000.0,48.0,Brownsville,CA,1980,8341 La Porte Rd,95919.0,-121.29613494873048,39.45268249511719,0,"""Dreamed of owning an Airbnb? Its all the rage and a great source of income! Now is your chance to build your own or just build for yourself! Over 1.5 acres with your own year round creek to enjoy! A rare find with everything you need to build. Installed permitted septic for a 2/2. Electric on sight and hooked up to city water with paved roads all the way. Only 20 min to Bullards Bar Reservoir 10 minutes to Collins Lake. Nearby parks hiking and exploring are all yours in this cozy spot! Enjoy country living close to town. Did I mention you could actually walk to the Brownsville Airport? Pictured is an artist rendition of a home that could possibly be built. Dont miss this opportunity because its all about location.""",USD,2504.0,2504.0,Acres,0.0,2.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Yuba County
